Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006457~protein folding	89	1.8005259963584868	2.841374760480856E-12	P81623, O57476, Q5U2U0, P31689, Q90474, Q8K3A0, P15253, Q96EY1, Q6EE31, Q6UX04, Q8WUA2, Q9UHV9, Q5ZJK8, Q3T0K2, O77622, P25007, Q9H3N1, Q99M87, O95429, O14463, Q5T1M5, H2QII6, Q8JG64, P12613, Q9D0W5, Q9Z2I2, Q2HJ94, Q922R8, Q29RZ2, Q8N2S1, Q99471, Q8IXY8, P30533, O94273, Q5R723, Q2T9X2, P14314, Q3ZCH0, Q9ES00, Q4R6V2, Q9NQP4, Q66HD0, Q5RCG9, Q6TUG0, Q9UDY4, Q5XHZ0, Q32PA9, Q9Y680, Q5M823, Q9CR16, P13667, Q9JHS4, O95757, Q3ZBG5, P48605, Q27237, Q9JLA3, Q9D787, O75347, Q9W6X3, O43396, Q9BTW9, Q03958, P30414, Q5R941, Q3SZE9, Q5ZIN1, Q3SZE2, Q91W90, Q8BGQ7, Q5R440, Q11118, O14095, Q99615, F6PHZ6, Q9H2H8, Q14697, Q3T0L2, Q14318, Q13371, Q9NZJ4, O57521, Q95108, Q921X9, O42123, P59024, P97576, O43447, Q80Y75	4277	116	9683	1.7370115211274417	1.918224923347367E-8	1.918224923347367E-8	5.578215667156883E-9
GOTERM_BP_DIRECT	GO:0008380~RNA splicing	110	2.2253692089823995	1.0290372456572166E-10	Q5ZIQ3, O35737, Q5F457, Q5HZB6, Q28F51, Q08DZ2, Q16629, Q5RDD2, Q9DC48, Q9CS74, Q96J01, Q7ZV80, Q8R3N6, Q9D287, Q3SWT4, Q9D0W5, O95905, Q29RZ2, Q8R003, Q91VN6, O00566, Q5R723, O62703, O08837, Q7ZVR8, Q8R3G1, B2RY56, Q13148, O15116, Q9DCD2, Q5XJS5, Q99PV0, Q7SXM7, O95758, Q9CWK3, O35796, Q63413, Q7ZVA6, Q6AYL5, Q7ZWA3, Q8CGC6, Q9BUQ8, Q18786, O70551, Q7SXL7, Q3TIX9, O43251, Q4TVV3, P38486, Q8K2Z2, Q7KZ85, Q4R979, Q61656, Q02427, Q96A72, Q14562, Q9JIX8, Q9R1C7, Q6AXY7, Q95KI0, Q9EPH8, P57784, Q15029, Q7TMK9, Q15428, A5D7H5, Q52KI8, Q9QXA5, Q24562, P97376, Q6DID3, Q922V4, Q6DGP2, Q9CWX9, O57683, P62313, Q5RC80, Q8VIJ6, Q62384, Q96DI7, Q3T0B6, O43143, Q15393, Q91Y44, Q19QU3, P62311, Q8BX17, Q9JJW6, Q9H0Z9, Q9D554, O60231, O35900, Q923D5, Q9NYV4, Q8BHJ9, Q9HB90, Q9UHX1, Q3T022, Q9JKL7, Q6DGZ3, Q5SUF2, A2AIV2, Q5ZJK1, Q9V535, Q5ZML3, O43172, Q8VE97, Q6PFR5, Q3KPW1, Q66J74	4277	157	9683	1.5862210698909438	6.947025400494411E-7	3.4735133036534194E-7	2.0202034489713583E-7
GOTERM_BP_DIRECT	GO:0006397~mRNA processing	136	2.751365567469148	3.523238190383431E-10	Q6NWC6, O35737, Q5ZIQ3, Q8VEG6, Q5F457, Q90WU3, Q5HZB6, Q28F51, Q08DZ2, Q16629, Q6PCL9, Q5RDD2, Q9DC48, Q9CS74, A2BHJ4, Q7ZV80, Q8R3N6, Q9D287, Q3SWT4, Q5ZIP4, Q9D0W5, O95905, Q803R5, Q29RZ2, Q8R003, Q91VN6, Q5R723, O62703, O08837, Q7ZVR8, Q8R3G1, B2RY56, Q13148, O15116, Q15459, A1Z7K9, Q9DCD2, Q5XJS5, Q99PV0, Q5BJQ6, Q7SXM7, O95758, Q9CWK3, Q99MU3, Q08DF7, O35796, Q6DGV1, Q7ZVA6, Q6AYL5, Q7ZWA3, Q8CGC6, P55265, Q18786, O70551, Q7SXL7, Q3TIX9, O43251, Q4TVV3, P38486, Q8K2Z2, Q7KZ85, Q4R979, Q61656, A6H619, O35218, Q96A72, Q5SFM8, Q5TYQ8, Q9JIX8, Q9R1C7, Q6AXY7, Q95KI0, Q9EPH8, P57784, Q803E1, Q15029, Q7TMK9, Q15428, A5D7H5, Q52KI8, Q9QXA5, F1LQ48, Q24562, P97376, Q5U317, Q91ZS8, Q6DID3, Q922V4, Q6DGP2, Q9CWX9, Q6GPB8, Q5R9H4, O57683, P62313, Q8VIJ6, Q5RC80, Q0VFL3, Q62384, Q3T0B6, O43143, Q15393, Q91Y44, P62311, Q19QU3, Q4KMD7, Q8BX17, Q9JJW6, Q9H0Z9, Q9D554, O35900, Q14690, Q923D5, Q8BHJ9, Q9NYV4, Q7T3C6, Q9UHX1, Q3T022, Q68ED3, Q9JKL7, Q2T9I5, Q6DGZ3, Q640Q5, Q6P0B1, Q5SUF2, A2AIV2, P79942, Q5ZJK1, Q9V535, Q8C3P7, Q5ZML3, Q8VE97, Q5ZMS6, Q6PFR5, Q3KPW1, Q8K4P0, Q66J74	4277	206	9683	1.4946598536765858	2.378535393754433E-6	7.928457598227467E-7	6.91681589781723E-7
GOTERM_BP_DIRECT	GO:0000398~mRNA splicing, via spliceosome	80	1.6184503338053813	1.6297298382688045E-9	Q9R1C7, Q7KNF2, P57784, O94913, O60306, Q9UUI3, Q15029, Q2PFW9, Q24297, Q6UX04, Q6NZ22, Q15428, O43290, Q52KI8, Q08E38, Q16629, Q9H307, Q66II8, Q9DC48, Q24562, Q00839, Q9BUJ2, Q7KMJ6, Q9D287, Q9CPW7, A2VDN6, Q5REG1, Q8SX83, Q6NUB2, Q922V4, Q6DGP2, Q9VRV7, Q91VN6, Q9VJ87, Q42404, Q6P8E9, P24928, P62313, Q9VHI4, Q96DI7, Q2KIR1, Q17R09, O43143, Q12996, Q15393, Q7TP17, Q15459, P62311, Q9D554, O60231, Q99PV0, G3V9R8, O44437, O35900, Q9VU02, Q7SXM7, P30876, P42285, Q15637, Q5R7R9, P83877, Q63413, Q9V535, O75643, P83871, Q9BUQ8, Q8C3P7, O43172, Q8IWZ8, Q9BZJ0, Q9HCJ3, Q4TVV3, Q9CQQ8, Q9H2H8, Q5ZJ85, Q6PFR5, Q02427, O43719, O43447, Q14562	4277	109	9683	1.661629410995017	1.1002245333679994E-5	2.7505726818422005E-6	3.199482856430791E-6
GOTERM_BP_DIRECT	GO:0098609~cell-cell adhesion	88	1.7802953671859194	1.8434009406265927E-9	O14562, P46940, Q5ZLT7, Q5ZIQ3, Q01082, Q9Y6E0, P37397, Q9R172, Q8WU90, O14618, Q00341, Q9Z1Z0, P55196, Q99MI1, Q9Z1Z3, O13016, P42566, Q9ERG0, Q9Y5X3, O00567, Q9UBC2, O75369, O60749, Q8C525, Q96JJ3, Q99K01, Q15149, Q80X90, Q96HC4, Q78PY7, A5D989, Q9HAR2, Q8AXV0, Q9CX00, Q3MHN0, Q8NC51, Q9UM54, Q91YR1, Q9QZM5, A7Z035, Q08DB5, Q6AXS5, Q62448, P43487, Q4QQV8, P51610, Q9UH65, Q80U87, Q13492, Q8K268, Q9QYL8, Q15056, Q8BVQ5, P70460, Q5I0D1, Q3TZZ7, Q9UHX1, A4FV97, Q08379, Q2TA49, Q6ZQ58, O95433, P46735, Q9BZ29, Q9Z254, Q5T6F2, Q9WVE8, O08662, P35613, A5D794, P46060, Q8CI51, Q14008, Q9NTK5, Q9Z207, O77834, Q16658, Q6JHU9, Q5FWI3, P14618, Q9NQC3, Q16513, F1NUK7, Q6KAR6, Q4FZY0, Q9JI92, Q06486, Q14247	4277	123	9683	1.6197509461650612	1.2444722641280492E-5	2.4889569180119864E-6	3.618961774698448E-6
GOTERM_BP_DIRECT	GO:0015031~protein transport	211	4.268662755411693	5.334656123658971E-9	O54774, Q5ZKX1, Q9Z160, Q6GQN0, P47224, Q6PGL7, G3X9K3, Q4R5P1, D3ZTX0, Q99PW8, P61765, Q92538, Q7ZW25, O35345, O35344, Q3U1T9, Q5R605, Q86VS8, Q8R0G9, Q8AWF2, Q6PFX9, Q6PJF5, Q7ZUN8, Q6DED0, Q5RJI4, Q5R7R6, Q9Z0W3, Q9JIX0, Q8CIC2, Q2M2T5, Q7Z3U7, Q6NY89, Q9CR16, Q5R8Z8, Q5R9Z1, Q8BS45, Q9VQ93, Q23445, Q8K021, O88384, Q5R8Z6, Q8CHS8, O75382, Q9UP83, Q5ZHW4, Q9CWZ7, Q0VC16, Q5R5P0, Q9EQW7, Q5ZLH0, Q0V8F1, Q90YI5, D3ZY60, Q63615, Q9NRG9, Q7Z7G8, Q8BTS4, Q62717, Q9R0Z7, Q5U247, P10160, P84082, O35075, O54922, Q5I0S6, O15078, Q9Z2P6, Q99MI1, Q5ZL57, P49256, O75165, Q9D1D4, Q5ZIK9, Q6PB44, P62494, Q5REW9, O88630, A4IGP0, O70244, Q8HXW6, Q5XGW6, Q5R630, O18973, Q6DBY0, Q9UGM3, A2AIW0, Q9NR21, Q5VWJ9, O54692, P60522, Q6PBT7, Q5ZLD7, Q6NWF4, Q5T5C0, Q8TAM2, P97390, P28648, Q8VHE0, Q9Y6D6, Q2M389, P51147, P60517, Q6P7L4, Q5F3X8, P62332, Q68EK7, O35963, Q6KAR6, Q60997, Q6NRL1, Q9Y2D4, Q96KP1, Q96RK4, Q3ZBV2, Q5XFW8, P49321, Q9NRA8, P22892, Q3U829, Q9NZ56, P08962, Q155U0, Q8CJF7, P25228, Q9EPL8, Q8C0J2, Q80WT5, Q96MW5, Q6TGU2, Q4R562, Q7ZTY7, Q7SZE5, Q4QQV8, Q7ZX96, Q5RBX2, O00471, Q5U3V9, Q9Y2V7, Q1HG43, Q20758, P51644, Q15276, Q9Y1A3, Q63HQ0, O70277, Q4R4T9, P50395, Q3MHG0, Q8BMI3, Q28709, A5HK05, Q62902, Q8N6T3, Q5H8C4, Q8CGS4, Q8BH60, Q9BXS5, Q5R7A4, Q5JWR5, Q9Z1Z0, Q99K28, Q5U316, Q9NV70, Q9R1R2, P70581, P42566, Q5SRX1, Q8C0E2, Q8BH74, Q8WUM4, Q9UMY4, Q91YE6, Q0VD48, Q9H9H4, P49454, P35579, A1A4L0, Q14746, Q9JLR1, Q8WVM8, Q6PEH1, Q62824, Q9NVU7, Q8C4B4, Q9CX00, Q12893, Q5RID7, Q9D906, Q61187, Q5E9X5, Q8NFH3, Q640Z6, Q32L63, Q96D46, Q5ZKI4, Q9FMR5, Q8BWQ6, Q569D5, P59015, Q6NVL7, Q9DCR2, Q8N1B4, Q7K556, Q16760, Q28298, Q8CHG3, O88951, P17427, Q3UMR0, Q6NUQ1, P35282	4277	355	9683	1.3456272825167042	3.6013615334895555E-5	6.002359292600623E-6	1.0472987832521596E-5
GOTERM_BP_DIRECT	GO:0006886~intracellular protein transport	100	2.0230629172567265	2.0223921827927704E-7	P81623, P24386, O54774, Q9CXF4, Q96JC1, Q16932, P49615, P38542, P22892, Q5ZMP6, Q32KR8, Q9EPL8, Q9Y5X3, Q9Y5X2, Q96JB2, Q5R6Q2, Q5R8H3, Q96L92, O70439, Q3MII6, Q8AY73, O00410, Q9UM54, O35094, Q14974, Q27954, Q9UNH7, Q9NU19, P35606, P35604, Q8VBT9, Q7SZE5, Q9DBG7, P12815, O75886, P53992, Q23445, O88384, Q8IV36, Q9ULJ7, Q9CWZ7, Q9EQW7, Q8BMI3, Q641Z6, Q14247, Q9UMZ2, O35075, Q9BXS5, P49951, Q75J93, Q9Z1Z0, Q8WV41, Q92624, Q9VKJ9, O60343, Q5SRX1, Q92973, P49754, Q8C0E2, O08585, Q9D1D4, A2AWA9, Q91YE6, P41214, O60749, Q9UI26, Q9H270, Q6ZT07, P56377, O95295, Q86Y82, Q9UKI8, Q9NVG8, Q80XC3, P54922, Q96QU8, P54921, Q5R478, Q8TBP0, Q08DB5, Q9UBN7, Q5RID7, A8T6P4, Q9I8E6, Q9H269, Q0VCN3, P62944, Q8BHJ9, Q2HJG5, Q9Z336, O95714, P59015, Q9DCR2, P62744, Q13367, O95487, O14662, P17427, P23514, P83436	4277	153	9683	1.4797190016213795	0.001364385479182384	1.9502627997924904E-4	3.9703495824383594E-4
GOTERM_BP_DIRECT	GO:0016032~viral process	52	1.0519927169734977	3.964252595621921E-6	Q9WTX6, Q9NWZ5, Q9BXS5, Q93034, Q92621, Q92538, O75694, Q62165, Q7Z5K2, Q12986, Q13619, Q01105, Q9Y490, Q92973, Q5T4S7, Q9LZG0, O00499, Q5RB77, Q93009, Q9SF85, O95295, Q9Y4B6, Q12959, O00410, P25789, O75179, Q61187, Q9Y297, P21675, P11387, Q8BR07, Q86VP3, Q8NFH3, P43487, Q8NFH5, O43432, Q15056, P28749, Q7TQK0, Q15542, Q05086, P18754, O75970, Q6UUV9, Q14149, Q5SRE5, Q9UBU9, Q7KZ85, Q14318, Q9UKX7, Q9NRG9, P35658	4277	72	9683	1.6350894967916245	0.026407774176096188	0.00333975087377425	0.007782326873284617
GOTERM_BP_DIRECT	GO:0016192~vesicle-mediated transport	81	1.6386809629779489	2.0262846162454737E-5	O54774, P84082, Q1RLX4, Q9BXS5, P49951, Q96RU3, Q9BXF3, Q16932, Q96JC1, G3X9K3, Q9Z1Z0, Q9Y4I1, Q99K28, Q0VFM0, Q99PW8, P22892, Q9NZ56, Q5R605, P25228, O60343, P49754, O08585, Q5ZIT5, Q9D1D4, P30533, Q5R8H3, P62494, O88630, Q9H270, P56377, O75131, Q86Y82, Q6PEH1, Q7ZUN8, O70439, Q54GB3, O43639, O70480, Q27954, Q8K2L8, O54692, P35606, Q7ZTY7, Q9I8E6, Q7SZE5, Q9H6U6, Q13492, Q9FMR5, Q58A65, Q5T5C0, P36975, Q3TLI0, Q5ZL74, Q23445, O88384, Q5R8Z6, O18334, P59015, Q20758, P97390, Q9DCR2, P51644, Q15276, Q6P7B7, Q5R9J9, Q13367, Q9CWZ7, O95487, P49020, Q6P7L4, P50395, O60229, O14662, Q13439, P17427, P35589, Q15438, Q5F3X8, Q63615, Q8BMI3, P62332	4277	128	9683	1.4326685614916999	0.12785175203060128	0.015084610064964532	0.039772478508071085
GOTERM_BP_DIRECT	GO:0055114~oxidation-reduction process	228	4.612583451345337	2.487370694764233E-5	Q6GQN8, Q95KV7, P17276, Q8R0F3, P00367, Q8BGC4, P47791, Q98ST7, P78417, P07742, O43175, Q9Z2G9, O43174, Q3UWM4, Q6NYL3, O14082, Q8BWF0, Q641Y2, A6QP05, Q1RLY6, Q9NWT6, P78329, O60218, O46658, O81884, Q03049, Q8NHU2, Q02962, Q5XI42, Q96NN9, Q9N5Y2, P16152, Q8TC92, Q8BYK4, P32755, O43396, Q921G7, Q5TZ24, P23378, Q9JLT4, P52556, P31228, Q92506, Q9D6R2, O77834, O34371, Q8R2E9, Q9NRG7, P10351, O15460, Q3SZJ4, P51174, P17178, Q9V3D2, P56395, O14618, Q9BPW9, P08503, Q9WVK3, P16435, O95831, Q9H3N1, Q9Z1P6, Q80TB8, Q13423, P09118, Q18359, P13216, Q497B8, Q9JHI5, A4QP81, P21839, Q9CQZ5, P42029, Q6NT55, Q6ZNA5, P42026, Q8VCC1, O46036, Q8BMF3, Q0IIB1, O89000, Q58DT4, Q8BHR2, O05389, Q54RA4, Q6NW52, Q8BJ64, Q9VWP4, Q61425, Q8K370, P00432, P46952, Q9R0H0, G3MWR8, Q9Y2Q3, Q86WU2, Q9P2T1, Q5VYX0, Q8CG09, P27653, Q95108, P37193, Q9Z0J4, P24386, Q99L04, P51538, Q9N2W7, Q6PDY2, Q148G5, Q9ZRW8, Q6NWZ9, Q08257, P52503, P47989, Q5ZL21, P08228, P18155, Q91ZW6, Q99K82, Q3T094, Q8BSY0, Q71R50, Q9Y2S2, Q9Y236, P15651, O08590, Q9MYP6, Q5EA45, P41976, P82125, P47990, Q3ZBD3, Q2KIR8, Q68FT3, Q9UHB4, Q5I598, Q6NSN2, Q9FWW9, P51650, P05370, P09623, P54001, Q9FLK4, Q02337, O15550, P30044, Q4QQW3, Q8NBN7, P34275, Q9CQF9, Q8L970, Q9JLJ2, Q9CQ62, P97478, Q9QXN5, Q6DQX6, Q3T0Z7, Q8N3Y7, Q642M9, Q99MD6, Q9UDR5, P50395, P15428, O95825, Q9UBQ7, Q5U367, A1L258, Q7ZUX6, Q6NXP6, Q9CY64, Q9WYP5, A6QR56, Q92626, Q7LBC6, Q8NBX0, Q9BT30, Q93099, Q64459, Q91Z53, B0UXP9, P52899, P56602, Q2KJC9, Q9D7B6, Q9NXG6, O00625, Q17QJ7, Q8MJ14, O02373, O60341, P23913, Q53FA7, Q66I21, P20000, P52209, Q8NB78, Q8NCN5, Q19673, A6QLU1, Q9EQ06, O08807, O54983, Q91XF0, Q6NV34, P29375, Q8HZK2, P00378, P27867, Q5BK63, Q5ZLR5, Q95K79, Q9C8U0, P90789, Q8IWF2, Q8C2P3, P12276, Q503L9, Q8BU85, Q7SY23, P54886, Q8JIS3, Q99L13, D4A1J4, Q9HAY6, Q91VD9, P11678, Q5ZLS7	4277	421	9683	1.22609305588029	0.15458232521887028	0.016652241149380465	0.048820707400087926
